1.000000000000000021e-02,3.528000000000000103e-04,7.099999999999999367e-02,7.065000000000000391e+00,7.099999999999999367e-02,7.065000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.966500000000000625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000042e-02,3.000000000000000062e-03,4.789999999999999813e-01,4.082000000000000028e+01,4.789999999999999813e-01,4.082000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.768600000000000705e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
2.999999999999999889e-02,1.200000000000000025e-02,1.225000000000000089e+00,7.462900000000000489e+01,1.225000000000000089e+00,7.462900000000000489e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.397400000000000375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000083e-02,2.900000000000000147e-02,2.309000000000000163e+00,1.084909999999999997e+02,2.309000000000000163e+00,1.084909999999999997e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.850700000000000500e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000278e-02,5.899999999999999689e-02,3.732000000000000206e+00,1.424079999999999870e+02,3.732000000000000206e+00,1.424079999999999870e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.143399999999999750e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
5.999999999999999778e-02,1.059999999999999970e-01,5.495000000000000107e+00,1.763770000000000095e+02,5.495000000000000107e+00,1.763770000000000095e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.367699999999999960e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000666e-02,1.710000000000000131e-01,7.599000000000000199e+00,2.104000000000000057e+02,7.599000000000000199e+00,2.104000000000000057e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.561500000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000167e-02,2.590000000000000080e-01,1.004199999999999982e+01,2.444749999999999943e+02,1.004199999999999982e+01,2.444749999999999943e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.786299999999999955e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
8.999999999999999667e-02,3.739999999999999991e-01,1.282699999999999996e+01,2.786019999999999754e+02,1.282699999999999996e+01,2.786019999999999754e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.085999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000056e-01,5.180000000000000160e-01,1.595400000000000063e+01,3.127799999999999727e+02,1.595400000000000063e+01,3.127799999999999727e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.480700000000000216e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00
